amostras;pos_x;pos_y;dir_XY
133;114,295847;88,93481461;0
134;99,0903234;107,5639036;2
135;104,5845354;105,6083763;0
136;106,8033614;109,5096084;0
137;92,99079718;104,2991587;2
138;101,3902309;90,728179;0
139;120,0537215;95,55184331;0
140;121,5463842;85,74230631;0
141;101,3740191;118,5754288;0
142;95,7820819;89,39972556;2
143;92,18421181;107,5588105;2
144;94,23063173;107,5343905;2
145;95,00793137;99,94606696;2
146;82,64802343;99,53893166;1
147;99,41023816;102,911213;2
148;101,4458692;109,3130666;0
149;108,4636213;94,39878593;0
150;90,50842234;96,61042693;2
151;101,7884645;119,5693246;0
152;112,8848569;95,91050255;0
153;103,81159;123,6299456;0
154;105,7071361;96,06554866;0
155;100,4281446;91,83257842;0
156;108,760685;108,8678462;0
157;92,43711954;81,09697117;2
158;99,00195462;77,15458449;2
159;106,2328468;99,29294745;0
160;91,7468358;98,97580665;2
161;106,0987077;88,58959316;0
162;97,77282937;100,5162065;2
163;112,0291133;108,0399559;0
164;100,6610435;92,07052497;0
165;81,69678292;76,33240127;1
166;111,6543561;103,4033519;0
167;107,6722927;102,1018764;0
168;104,611752;92,00331331;0
169;119,2963853;101,2297505;0
170;92,43407274;97,19318566;2
171;91,79619863;93,26973921;2
172;87,45504399;91,89114988;1
173;92,572873;89,34727046;2
174;110,2784043;87,83252977;0
175;90,01934157;107,9598976;2
176;108,1920234;109,388873;0
177;99,11721034;102,4536121;2
178;97,22579105;111,5151806;2
179;94,87404239;70,99293978;2
180;99,07035999;81,95989974;2
181;111,4016075;94,70317107;0
182;106,228197;87,41291165;0
183;88,87676611;96,16206878;1
184;106,3269454;107,8615585;0
185;107,7629466;118,5071258;0
186;108,1269263;98,82264774;0
187;105,0980589;113,9374151;0
188;101,8903847;90,37554517;0
189;99,60784862;107,0827582;2
190;103,9567794;103,2448952;0
191;95,1374889;102,151171;2
192;106,6948019;84,67628757;0
193;116,4288849;69,29400368;0
194;86,18677637;94,66704139;1
195;91,45290985;113,0713261;2
196;103,3596166;102,9024363;0
197;101,4520538;95,79127916;0
198;114,5534614;107,2638159;0
199;96,0109335;105,959248;2
200;87,31263986;99,90782271;1
201;100,7645781;102,2279551;0
202;98,73864454;101,2104806;2
203;104,3310592;86,35562406;0
204;109,3449671;95,98359182;0
205;91,84964281;85,63152985;2
206;88,98686044;100,1357876;1
207;105,3770918;98,18976448;0
208;105,2361884;93,71971171;0
209;109,2483333;105,479933;0
210;120,7523044;105,5601049;0
211;111,3563146;103,252967;0
212;107,0376018;109,8979172;0
213;115,3983819;102,8864861;0
214;109,0035428;104,8418542;0
215;103,2400635;113,5288701;0
216;94,5671334;100,2000547;2
217;91,45620677;102,222464;2
218;104,6347395;90,49880444;0
219;99,14177806;90,50239694;2
220;99,62851689;107,3177034;2
221;100,9626888;89,69042281;0
222;107,6825472;86,41360435;0
223;89,87734671;105,2476025;1
224;95,74274625;84,61162249;2
225;101,2945179;99,67750455;0
226;86,16092398;109,9920044;1
227;87,80360784;113,1308752;1
228;90,0895773;108,0093514;2
229;87,21623342;83,357975;1
230;83,25320121;103,4374239;1
231;95,28505441;74,45047484;2
232;98,68928171;95,43754257;2
233;112,6600298;87,64926659;0
234;100,7476956;114,7299943;0
235;105,6774525;93,43385753;0
236;95,77706831;99,30521426;2
237;90,2876425;83,13705873;2
238;98,07533868;106,1503783;2
239;98,21231995;106,1966603;2
240;100,5981974;92,9614205;0
241;84,50580279;103,3863444;1
242;80,45141183;109,7627435;1
243;108,0833615;91,60947937;0
244;111,003317;96,31070295;0
245;124,3795512;88,09455519;0
246;104,7723006;105,6370482;0
247;100,2834668;87,54028638;0
248;98,67461611;97,99188117;2
249;100,46183;96,90872983;0
250;106,8439022;90,37797807;0
251;116,2716788;92,06843313;0
252;98,35981725;88,11008481;2
253;116,6818609;115,2254415;0
254;97,159739;98,41638783;2
255;110,4287437;114,626653;0
256;98,53248482;96,73493676;2
257;96,24675411;86,5433665;2
258;91,65615918;112,3049404;2
259;100,1640956;109,5288669;0
260;106,2980007;111,4840532;0
261;83,37325451;120,239986;1
262;95,58644959;120,439802;2
263;104,4929607;98,78798462;0
264;82,80109139;111,1887857;1
265;95,82886403;109,9655608;2
266;114,0514658;102,3182338;0
267;92,68029569;109,754126;2
268;92,84332262;102,9080184;2
269;101,5038722;93,02108336;0
270;102,377999;99,36349013;0
271;115,4840563;112,2044412;0
272;105,1294478;98,34740265;0
273;89,1784455;101,9527306;1
274;112,4281996;111,6167257;0
275;91,64749624;86,40009835;2
276;102,6115913;106,4630512;0
277;108,880329;102,4709607;0
278;93,42817318;85,17428139;2
279;94,03161155;100,94808;2
280;120,4150638;117,5270088;0
281;103,9253564;93,98676209;0
282;101,2366854;112,3967766;0
283;108,1183998;116,5450274;0
284;105,9802687;106,8236204;0
285;85,48173608;106,9273028;1
286;104,993808;73,8221959;0
287;80,04250301;100,9357905;1
288;98,76794163;98,48064363;2
289;98,92658025;105,7612397;2
290;97,14381147;118,0634743;2
291;108,0494601;96,70102397;0
292;97,03127287;82,69950083;2
293;101,7076786;111,2981979;0
294;100,5744369;109,3071549;0
295;97,83630074;93,11348802;2
296;88,32599886;109,6829808;1
297;97,46353296;114,1423698;2
298;92,67429303;96,7720214;2
299;103,4374239;101,4512807;0
300;100,7822337;109,2401251;0
301;103,2432808;107,0513352;0
302;90,98267836;105,3912458;2
303;111,4074737;93,06201062;0
304;101,3153567;84,27033461;0
305;94,77784058;89,89901542;2
306;87,72436811;93,11737611;1
307;107,6805009;94,98104444;0
308;91,78871803;90,77861048;2
309;117,1089596;106,7783049;0
310;87,67548277;113,7854613;1
311;98,48606649;118,2503754;2
312;101,9574031;87,01803179;0
313;107,9242341;102,8880777;0
314;106,9496764;101,8685796;0
315;90,73170329;115,8359853;2
316;84,70593709;92,97806426;1
317;81,0924237;89,95365331;1
318;101,3415956;97,40977046;0
319;95,42990281;116,5872734;2
320;103,9179213;93,01521711;0
321;93,07174221;104,9401478;2
322;106,544326;96,48456424;0
323;112,7630074;111,6785259;0
324;100,9503992;99,76550953;0
325;102,7384544;96,77041842;0
326;81,45885911;99,29448222;1
327;101,9659865;105,9711283;0
328;109,3520839;98,87270405;0
329;113,3682533;112,4896815;0
330;92,72322384;112,5516635;2
331;111,1945155;108,8451998;0
332;103,2925072;90,8136715;0
333;97,12149474;102,4575456;2
334;97,1071361;104,4380158;2
335;112,7941576;94,74625838;0
336;95,7452701;110,5721483;2
337;85,00220499;97,1764737;1
338;96,34915184;88,79402483;2
339;106,0022444;101,0434178;0
340;95,03218078;111,9521928;2
341;107,1546992;90,8136715;0
342;99,4018026;105,2063797;2
343;101,4296347;94,96628789;0
344;109,776295;95,67061195;0
345;97,10873908;89,38899353;2
346;92,30201411;92,41367732;2
347;109,0253707;97,67155714;0
348;101,5712203;90,93777205;0
349;106,1272885;102,3984626;0
350;99,90782271;100,1793978;2
351;98,46052106;106,7725296;2
352;92,98491957;94,45238927;2
353;96,89027845;106,0361685;2
354;100,7538347;90,30724211;0
355;94,90019036;96,39246653;2
356;82,41582944;98,81109716;1
357;112,7147814;82,65489012;0
358;113,8610176;100,2100023;0
359;92,66728992;97,04725724;2
360;91,60622792;100,0003865;2
361;119,6583642;105,4879251;0
362;110,3030743;101,4806687;0
363;97,7767402;103,6582037;2
364;96,07381369;108,4024805;2
365;103,5455514;104,1652925;0
366;83,69662535;113,0515673;1
367;105,8127853;105,666675;0
368;91,34772679;87,16411937;2
369;92,99470801;105,2792302;2
370;99,35582764;100,1503281;2
371;107,6722927;88,35619408;0
372;117,2698492;87,49360657;0
373;96,20814606;97,20511141;2
374;93,13481567;89,33376446;2
375;91,92193627;103,4341724;2
376;93,39490842;105,2133942;2
377;91,68538807;79,15456333;2
378;115,9196588;103,4366167;0
379;116,8281986;92,21324742;0
380;106,5225436;91,79942733;0
381;111,0665951;98,16176341;0
382;105,1897473;100,0898808;0
383;86,21256054;104,463368;1
384;95,32519723;103,0864499;2
385;108,5228749;117,4703928;0
386;90,1878482;92,86998218;2
387;76,21762304;99,37037956;1
388;88,92915301;91,25279828;1
389;116,4200628;95,76702976;0
390;112,57863;108,4155545;0
391;99,36271706;111,4309614;2
392;91,63555913;93,75971811;2
393;122,4861651;105,8236651;0
394;89,95872375;101,1796601;1
395;93,99408352;106,807204;2
396;113,3402409;109,5156338;0
397;117,970433;107,2449097;0
398;104,8392849;92,10297119;0
399;84,80129761;94,84872433;1
400;90,91930931;102,4946303;2
401;113,4604306;114,4440492;0
402;98,85884563;88,40428361;2
403;91,71668605;82,51551006;2
404;102,5301574;88,32147412;0
405;103,2231355;108,3362465;0
406;118,0206371;93,45093329;0
407;77,62733983;90,68459147;1
408;92,93297606;107,061135;2
409;93,75971811;108,2445581;2
410;86,31474227;96,91355015;1
411;96,50083282;113,0086619;2
412;100,7638164;119,3757842;0
413;113,3290996;114,0720203;0
414;124,5316187;109,9241788;0
415;75,26174411;102,7543365;1
416;112,6039822;108,7416083;0
417;106,5927338;114,2534645;0
418;92,13218871;92,32977643;2
419;101,068031;101,1157454;0
420;99,36732138;132,6399459;2
421;83,9845259;103,1780473;1
422;95,90302195;99,85732302;2
423;98,40631517;67,02827048;2
424;104,8780066;102,1042183;0
425;102,9935109;104,9686832;0
426;97,39632131;109,2965365;2
427;125,6713975;99,92846824;0
428;115,8065632;98,62520781;0
429;105,9839294;103,2779781;0
430;98,7756496;105,1521511;2
431;105,1582674;82,09459591;0
432;93,62156586;104,9133746;2
433;98,50153927;94,77520305;2
434;98,71550926;100,4258482;2
435;108,4024805;115,7534487;0
436;86,67462933;92,98589728;1
437;93,81261659;105,9209242;2
438;109,6050371;95,50450411;0
439;102,8370778;95,22855205;0
440;87,45504399;102,8092018;1
441;112,1787025;98,46982064;0
442;117,4248271;108,8474735;0
443;96,16784407;103,8379312;2
444;93,48691517;90,75753294;2
445;87,83894171;93,14642309;1
446;111,3243004;93,20916686;0
447;121,827509;102,7551323;0
448;111,9615834;117,0203748;0
449;105,5788632;101,4690613;0
450;97,88248033;101,0572649;2
451;118,8440026;101,068031;0
452;88,254649;91,7188461;1
453;94,3638386;90,88227014;2
454;94,24417183;79,53545972;2
455;94,15365437;106,0683305;2
456;98,07378117;108,840675;2
457;109,0610683;108,0030077;0
458;117,5412424;88,94750206;0
459;103,7450377;112,3835889;0
460;99,62315087;110,6217612;2
461;84,97150955;111,5151806;1
462;90,32436335;105,951938;2
463;97,77047606;82,73351594;2
464;94,77082611;92,86505954;2
465;99,45467835;99,27376848;2
466;107,2002194;72,83230186;0
467;112,5583938;88,81692136;0
468;105,0815174;108,6634145;0
469;106,4743517;97,27981503;0
470;105,4186899;114,2873432;0
471;104,7808726;102,4867404;0
472;85,11661943;111,607699;1
473;104,1794806;95,37888016;0
474;82,04875737;85,20861482;1
475;106,8603526;94,71197043;0
476;104,1878366;101,0580379;0
477;100,2497927;99,60477908;0
478;99,49451421;106,6070015;2
479;109,5469431;111,6377805;0
480;87,43824108;105,1059033;1
481;99,76245135;92,07261681;2
482;103,8436838;97,61885192;0
483;112,0956201;87,20584244;0
484;100,8843244;90,08207396;0
485;100,0011482;91,02967649;0
486;97,61728304;86,49209374;2
487;91,41648459;90,67040335;2
488;86,14696324;110,076792;1
489;109,1933316;102,2208951;0
490;97,35514393;74,84956111;2
491;109,5493533;102,7225724;0
492;119,8630914;94,76995072;0
493;113,5710252;82,18877408;0
494;94,94805252;116,688;2
495;81,75771907;102,6108069;1
496;85,36886778;103,7540758;1
497;116,7779945;99,69511464;0
498;110,9697567;104,6483592;0
499;96,19334403;101,6983677;2
500;85,74021447;91,21009751;1
501;94,51296162;115,5452199;2
502;87,26457306;112,6976374;1
503;115,3039309;105,7666512;0
504;93,43197032;105,7377747;2
505;99,03424168;92,31745278;2
506;115,8898274;85,18114808;0
507;115,565729;96,11179646;0
508;112,2610118;109,2342589;0
509;113,9414624;103,0015144;0
510;103,0984893;103,2336175;0
511;96,99048203;107,643564;2
512;94,29376203;91,32767243;2
513;89,70472461;103,6852043;1
514;117,2123691;108,4341082;0
515;97,93956249;100,1327294;2
516;102,3127313;93,50297912;0
517;95,63445954;105,9054287;2
518;83,85919753;104,9522441;1
519;97,6833351;103,0127239;2
520;93,05227902;87,24044872;2
521;89,32969447;85,24281182;1
522;97,69590886;106,6174721;2
523;104,7200729;118,6401849;0
524;93,73274022;83,5415565;2
525;118,8079866;101,3300109;0
526;72,01084625;95,27821046;1
527;97,995792;90,01051947;2
528;93,42437604;110,1495061;2
529;85,65294845;108,7147328;1
530;96,59096375;98,0371399;2
531;101,5224487;111,0285782;0
532;95,14609499;108,1941607;2
533;116,026479;97,56530542;0
534;91,14461389;96,99607542;2
535;87,79235284;100,7415679;1
536;105,1941242;109,108453;0
537;98,55258466;95,33799837;2
538;99,13641204;100,2314209;2
539;108,7842864;116,9235136;0
540;99,78081178;108,5581178;2
541;115,0712367;100,9688392;0
542;106,9331236;99,23542191;0
543;100,3163677;109,3900553;0
544;84,10203261;89,43587798;1
545;83,11795935;75,99170456;1
546;100,9265705;99,86650892;0
547;92,36360964;105,2695668;2
548;101,6727654;113,7126335;0
549;91,48592451;107,9430947;2
550;92,37793418;87,0269221;2
551;90,60162281;99,71882971;2
552;97,20988626;100,9895871;2
553;102,0081188;103,0984893;0
554;110,8670065;98,57885769;0
555;111,0440624;117,4458364;0
556;102,688455;97,62436573;0
557;106,0114075;107,2419198;0
558;82,67549017;82,50132194;1
559;98,97657972;94,92631559;2
560;98,43342948;94,63261702;2
561;95,79210908;94,63616405;2
562;83,41877472;112,3935024;1
563;98,60976914;94,64233724;2
564;112,0196546;83,89284883;0
565;100,2719844;106,1272885;0
566;108,1333155;108,0251652;0
567;119,896288;82,85120455;0
568;95,70839009;97,53613338;2
569;82,67207957;91,9431275;1
570;101,028036;111,2361249;0
571;108,216648;114,5556896;0
572;98,07221229;94,90803475;2
573;115,1695986;82,85456968;0
574;129,0070602;88,85259629;0
575;88,56019374;105,1652592;1
576;117,4353318;107,7360937;0
577;108,5912689;111,4515842;0
578;106,4951337;82,31442078;0
579;99,69816145;94,37818587;2
580;89,37016699;102,0651328;1
581;94,66087957;94,03161155;2
582;101,7519369;111,0229621;0
583;107,6394599;96,80666178;0
584;113,6192057;103,6933898;0
585;91,87307367;82,00260052;2
586;107,4241029;118,6663783;0
587;101,967544;92,21531652;0
588;104,0828354;105,3118015;0
589;98,73864454;114,4353635;2
590;111,1445615;102,9703187;0
591;85,18342181;108,2822226;1
592;87,79394446;124,1754606;1
593;100,2459728;92,29173682;0
594;110,0172429;100,7569042;0
595;98,96581357;108,0198788;2
596;104,6406967;98,37687028;0
597;101,9363597;107,39592;0
598;97,36940026;108,9019068;2
599;95,75950369;98,11038833;2
600;75,17916199;92,27111402;1
601;119,9295755;112,08291;0
602;93,7476332;97,74223625;2
603;110,5815161;106,2300614;0
604;83,59171514;90,65621523;1
605;86,04844222;109,7528982;1
606;88,25005605;106,9195153;1
607;89,96127033;92,32154551;1
608;98,4883857;110,6675998;2
609;95,94042492;92,06738721;2
610;86,12297532;107,169524;1
611;115,1094355;100,4955268;0
612;97,82846771;106,4489086;2
613;102,7734131;125,1144229;0
614;97,56294073;109,4472625;2
615;100,9457835;79,58493623;0
616;87,76165739;98,28145292;1
617;97,14061687;100,3110131;2
618;95,09611825;119,4563654;2
619;101,1912107;82,49427335;0
620;99,74025968;94,84609816;2
621;91,2617568;91,20220764;2
622;102,0151447;109,4999905;0
623;91,61927917;100,9588462;2
624;104,517517;98,96734835;0
625;103,804189;93,50393409;0
626;109,7013299;101,4474153;0
627;102,2326617;114,5490503;0
628;122,3077222;98,40863438;0
629;100,342402;94,24869657;0
630;89,17980975;98,26359272;1
631;79,78366082;128,2692781;1
632;99,15867193;101,3222916;2
633;93,17831225;106,8091367;2
634;112,4132839;90,66803866;0
635;99,63616801;99,90858441;2
636;89,26732587;94,56358637;1
637;95,13404418;100,6104528;2
638;101,2443934;107,0562237;0
639;101,8351216;97,07281404;0
640;110,338249;104,2698161;0
641;110,4882247;97,649536;0
642;92,44730589;107,774338;2
643;108,9155492;95,08318069;0
644;111,4148179;113,0408353;0
645;112,585383;103,9526412;0
646;105,0328367;87,30236257;0
647;108,5206693;95,51972678;0
648;91,02967649;98,7594606;2
649;106,9769726;104,0354962;0
650;108,9406285;112,3573045;0
651;81,56031324;96,85331886;1
652;101,8226729;102,6440603;0
653;107,7681307;103,0583806;0
654;115,1430868;106,3840616;0
655;109,7923476;102,4449378;0
656;98,28921773;106,8014288;2
657;86,41937964;99,76934077;1
658;93,86440095;120,0766408;2
659;96,14972239;116,6297923;2
660;100,2528509;102,169179;0
661;99,32515493;114,8671916;2
662;109,051837;112,7716476;0
663;112,7457497;92,92708708;0
664;96,68648343;92,10297119;2
665;88,93622433;102,9399644;1
666;109,5385076;122,2255039;0
667;105,5476107;126,3215043;0
668;111,4118848;101,8024593;0
669;96,21636562;103,2199068;2
670;96,70505986;110,2641252;2
671;96,65252517;95,62267021;2
672;98,63833864;80,73799361;2
673;108,8587967;92,90741926;0
674;124,0082954;122,2893505;0
675;113,2679816;92,63723112;0
676;98,0784537;102,9543344;2
677;105,210768;111,3504711;0
678;84,40334821;86,34202711;1
679;116,7873623;96,17359663;0
680;93,13092758;107,7216555;2
681;92,89855168;99,5197868;2
682;107,2210582;115,2083885;0
683;109,3024482;109,7528982;0
684;107,9158553;81,5686806;0
685;109,6622216;91,08786142;0
686;96,01839136;104,9047458;2
687;122,544009;91,30425294;0
688;102,4244514;98,94581606;0
689;98,57885769;97,65739176;2
690;101,2490204;101,8888272;0
691;108,1439566;107,0474016;0
692;96,23279336;98,55799615;2
693;97,15337253;94,3871444;2
694;111,7850959;106,9389671;0
695;110,93631;107,9357505;0
696;94,18267862;101,2945179;2
697;91,53747012;105,0250264;2
698;103,6385813;98,74173682;0
699;86,33229552;104,3260343;1
700;109,4317556;116,6695827;0
701;105,3188501;101,5913656;0
702;95,45196943;72,26987034;2
703;101,8818241;96,36469283;0
704;97,30123363;94,60875415;2
705;120,0138857;112,9006821;0
706;96,45932576;84,01481207;2
707;100,7615085;100,0646423;0
708;96,8106863;98,81263193;2
709;95,91882442;90,53957254;2
710;107,8511448;98,95273959;0
711;97,47932407;94,91412837;2
712;95,04256039;81,25449565;2
713;81,80596776;97,54402324;1
714;108,6456112;87,29035724;0
715;93,0230274;104,6833406;2
716;97,85666205;83,2157755;2
717;106,4319693;107,1794148;0
718;111,7088348;94,82424755;0
719;105,2476025;105,3179747;0
720;94,25319857;105,1303232;2
721;102,9144076;112,9624368;0
722;92,63421842;113,7224106;2
723;99,85350314;112,9961791;2
724;80,96291165;102,4875249;1
725;119,1651452;109,4222059;0
726;98,42568741;109,2050186;2
727;109,9907538;98,19988261;0
728;104,2916099;98,45820184;0
729;94,28746378;102,6258476;2
730;83,55929165;116,5090569;1
731;105,2098926;102,6163434;0
732;124,2907845;97,70768682;0
733;103,7918539;104,2212605;0
734;108,6856971;99,75173068;0
735;93,24670625;114,2008503;2
736;107,1675458;96,22705218;0
737;97,11990313;124,1754606;2
738;99,23695668;98,5278464;2
739;100,6679443;75,83872755;0
740;98,52707333;79,52927515;2
741;114,6803814;121,5542059;0
742;108,4679868;90,8136715;0
743;102,1942469;101,5108299;0
744;94,72164518;95,98027216;2
745;103,2594244;93,18024493;0
746;106,3662583;90,31701918;0
747;89,28092282;109,6038093;1
748;89,73457878;88,99947968;1
749;104,5989964;88,88386017;0
750;93,61593837;99,66755695;2
751;83,39153535;104,1469548;1
752;100,4189474;88,01963557;0
753;107,7093091;94,09092197;0
754;80,54872776;96,0067953;1
755;101,671981;102,3260895;0
756;98,84806812;104,5327624;2
757;105,8763135;115,0261258;0
758;93,30232185;91,42862634;2
759;108,1194685;87,9535153;0
760;112,9642103;94,29196578;0
761;100,3546461;96,86135652;0
762;114,8579602;104,0172381;0
763;90,36824647;101,2968258;2
764;107,178437;116,2573087;0
765;93,36919245;90,12950411;2
766;111,3738224;110,6110065;0
767;99,63233677;103,4398568;2
768;100,7906692;102,9623379;0
769;96,41041768;100,3837386;2
770;102,7122496;97,05524942;0
771;93,95465693;94,29196578;2
772;106,5832296;117,1554348;0
773;96,059762;103,7179689;2
774;105,371794;99,75020728;0
775;122,0568836;103,5887638;0
776;82,5856321;97,29250248;1
777;107,8490643;93,11252168;0
778;100,3668902;104,8857714;0
779;113,1344905;111,0609562;0
780;86,90345819;109,1735046;1
781;102,5601821;121,1793122;0
782;111,4412614;98,18276137;0
783;89,1688276;106,9594194;1
784;92,53147962;112,6583473;2
785;97,43112085;92,90150754;2
786;108,5835154;124,3795512;0
787;103,873356;104,9998675;0
788;116,9203304;95,49180529;0
789;113,5556547;112,6039822;0
790;106,5263293;93,6056156;0
791;105,3541271;116,1464413;0
792;93,90959147;80,59920472;2
793;94,60786739;98,64219262;2
794;95,29786692;100,3714831;2
795;103,6467554;113,8570158;0
796;115,6850547;102,650404;0
797;96,60960839;91,5473154;2
798;92,56076535;114,5358626;2
799;97,56294073;93,66089014;2
800;102,0573225;81,47586666;0
801;99,93917754;111,8142452;2
802;92,31231413;112,9253294;2
803;104,5700972;100,6219466;0
804;108,8769184;114,8741037;0
805;93,64124506;97,36940026;2
806;106,4658707;113,6366452;0
807;87,40786396;92,5375505;1
808;93,89115146;97,02727109;2
809;101,2181772;81,68450475;0
810;93,2024366;73,37290552;2
811;98,71165528;78,34311216;2
812;106,6756684;103,9385895;0
813;93,22458279;113,2128207;2
814;106,8332724;102,3772145;0
815;87,78912413;109,7960537;1
816;93,30232185;106,8535769;2
817;92,04430878;112,8690772;2
818;102,3433813;107,3137016;0
819;114,0782049;105,9282229;0
820;93,58777814;92,83245415;2
821;102,5981421;113,4509719;0
822;122,6922566;104,7166623;0
823;102,496995;91,08899829;0
824;117,5021796;88,97424121;0
825;95,1245627;103,8849066;2
826;97,54875262;93,46135837;2
827;108,5393822;107,0758688;0
828;106,2467961;98,65686959;0
829;102,9719217;109,2354412;0
830;92,98099738;108,8746447;2
831;89,99160198;106,1827677;1
832;105,3170879;85,76340658;0
833;104,7337608;113,2110017;0
834;113,7755706;108,2252313;0
835;90,67631506;102,0151447;2
836;101,9854838;103,712239;0
837;88,46251401;97,12467798;1
838;108,9955165;93,37871941;0
839;99,40640691;90,09708063;2
840;103,2973503;83,44592314;0
841;93,23515567;103,9874067;2
842;91,82296051;92,81462806;2
843;92,21738562;90,42163381;2
844;79,57875166;92,17172899;1
845;89,19629434;97,5960236;1
846;102,3386747;106,253299;0
847;88,85543846;112,9182808;1
848;95,62855919;114,5777904;2
849;93,12415184;107,8272251;2
850;101,8071205;96,4381459;0
851;85,92179509;111,0595465;1
852;100,2329557;88,39678028;0
853;103,3474748;85,85972207;0
854;105,8363639;97,48484925;0
855;100,7001518;93,23613338;0
856;84,66637408;102,8466275;1
857;100,9119731;92,89461812;0
858;100,7400331;97,26949227;0
859;110,9502253;108,3676923;0
860;106,8680947;101,8421247;0
861;97,76812274;121,6012268;2
862;114,9696007;112,9553655;0
863;115,0903361;88,30026016;0
864;102,2781705;107,1073487;0
865;85,70842763;108,9509058;1
866;98,77411483;103,6827487;2
867;106,4649271;116,9944087;0
868;97,02567948;109,4735924;2
869;90,14567038;104,4481567;2
870;99,73872491;102,4339101;2
871;104,4245212;98,34585651;0
872;104,2221018;104,0587338;0
873;99,87569481;101,4891725;2
874;108,9280775;94,35037807;0
875;91,28303898;111,382599;2
876;92,61915491;88,55284957;2
877;101,8639184;111,9599918;0
878;106,5140284;111,696693;0
